APMC,Commodity,Year,arrivals_in_qtl,min_price,max_price,modal_price,date,district_name,month,joined,seasonality,detrended,deseasonalised
kalamb (os),sunflower,2016,57,3385,3454,3435,2016-01-01,Osmanabad,1,sunflower_kalamb (os),multiplicative,3411.75,3420.149097732033
kalamb (os),sunflower,2016,42,3458,3519,3508,2016-02-01,Osmanabad,2,sunflower_kalamb (os),multiplicative,3401.25,3469.932718273867
kalamb (os),sunflower,2016,16,3271,3309,3309,2016-03-01,Osmanabad,3,sunflower_kalamb (os),multiplicative,3364.625,3320.5434809942026
kalamb (os),sunflower,2016,16,3271,3309,3309,2016-03-01,Osmanabad,3,sunflower_kalamb (os),multiplicative,3301.0,3348.635818669661
kalamb (os),sunflower,2016,12,3134,3309,3309,2016-04-01,Osmanabad,4,sunflower_kalamb (os),multiplicative,3364.625,3320.5434809942026
kalamb (os),sunflower,2016,12,3134,3309,3309,2016-04-01,Osmanabad,4,sunflower_kalamb (os),multiplicative,3301.0,3348.635818669661
kalamb (os),sunflower,2016,10,3138,3234,3230,2016-05-01,Osmanabad,5,sunflower_kalamb (os),multiplicative,3218.125,3216.03539612066
kalamb (os),sunflower,2016,38,3060,3227,3204,2016-06-01,Osmanabad,6,sunflower_kalamb (os),multiplicative,3105.125,3169.231593315128
kalamb (os),sunflower,2016,3,2950,2950,2950,2016-07-01,Osmanabad,7,sunflower_kalamb (os),multiplicative,2983.5,2960.2911057518577
kalamb (os),sunflower,2016,5,2764,2764,2764,2016-08-01,Osmanabad,8,sunflower_kalamb (os),multiplicative,2875.125,2797.107707102733
umarga,soybean,2014,1353,2776,3378,3325,2014-11-01,Osmanabad,11,soybean_umarga,multiplicative,3221.5,3357.048566682996
umarga,soybean,2014,634,2871,3311,3220,2014-12-01,Osmanabad,12,soybean_umarga,multiplicative,3247.125,3228.69218808581
umarga,soybean,2015,671,2978,3308,3247,2015-01-01,Osmanabad,1,soybean_umarga,multiplicative,3259.75,3240.7530873945666
umarga,soybean,2015,556,3186,3313,3293,2015-02-01,Osmanabad,2,soybean_umarga,multiplicative,3289.25,3259.3917330909244
umarga,soybean,2015,278,3126,3252,3233,2015-03-01,Osmanabad,3,soybean_umarga,multiplicative,3390.625,3264.1618093492107
umarga,soybean,2015,423,3341,3596,3548,2015-04-01,Osmanabad,4,soybean_umarga,multiplicative,3474.125,3557.577603518153
umarga,soybean,2015,144,3601,3794,3730,2015-05-01,Osmanabad,5,soybean_umarga,multiplicative,3506.25,3722.8238423103585
umarga,soybean,2015,177,3331,3551,3478,2015-06-01,Osmanabad,6,soybean_umarga,multiplicative,3465.125,3442.503628208392
umarga,soybean,2015,21,3292,3317,3305,2015-07-01,Osmanabad,7,soybean_umarga,multiplicative,3345.875,3336.8557933495645
umarga,soybean,2015,53,3112,3167,3147,2015-08-01,Osmanabad,8,soybean_umarga,multiplicative,3296.5,3155.4951291633674
umarga,soybean,2015,122,3101,3195,3177,2015-09-01,Osmanabad,9,soybean_umarga,multiplicative,3360.5,3170.8877605951766
umarga,soybean,2015,2469,3034,3760,3636,2015-10-01,Osmanabad,10,soybean_umarga,multiplicative,3458.375,3598.891084578986
umarga,soybean,2015,1048,3032,3749,3659,2015-11-01,Osmanabad,11,soybean_umarga,multiplicative,3563.75,3694.267881351303
umarga,soybean,2015,485,3177,3636,3576,2015-12-01,Osmanabad,12,soybean_umarga,multiplicative,3614.625,3585.6531877623775
umarga,soybean,2016,238,3338,3648,3591,2016-01-01,Osmanabad,1,soybean_umarga,multiplicative,3606.5,3584.0912648087124
umarga,soybean,2016,90,3515,3671,3629,2016-02-01,Osmanabad,2,soybean_umarga,multiplicative,3633.125,3591.9625263853522
umarga,soybean,2016,85,3396,3637,3601,2016-03-01,Osmanabad,3,soybean_umarga,multiplicative,3688.875,3635.7088386843516
umarga,soybean,2016,46,3806,3891,3847,2016-04-01,Osmanabad,4,soybean_umarga,multiplicative,3717.875,3857.384735268978
umarga,soybean,2016,40,3746,3796,3766,2016-05-01,Osmanabad,5,soybean_umarga,multiplicative,3704.0,3758.7545818071876
umarga,soybean,2016,104,3565,3737,3686,2016-06-01,Osmanabad,6,soybean_umarga,multiplicative,3613.625,3648.380785962085
umarga,soybean,2016,7,3433,3440,3433,2016-07-01,Osmanabad,7,soybean_umarga,multiplicative,3453.375,3466.0895426835264
umarga,soybean,2016,86,3261,3326,3292,2016-08-01,Osmanabad,8,soybean_umarga,multiplicative,3227.0,3300.886547570958
umarga,soybean,2016,155,2851,3207,3039,2016-09-01,Osmanabad,9,soybean_umarga,multiplicative,2974.0,3033.153259190665
vai,green chilli,2014,12,3750,4250,4000,2014-11-01,Satara,11,green chilli_vai,additive,3163.875,3657.63125
vai,green chilli,2014,131,2267,2867,2567,2014-12-01,Satara,12,green chilli_vai,additive,3193.0,2733.3395833333334
vai,green chilli,2015,78,2667,3167,2950,2015-01-01,Satara,1,green chilli_vai,additive,3113.875,3272.672916666667
vai,green chilli,2015,78,2667,3167,2950,2015-01-01,Satara,1,green chilli_vai,additive,3297.125,3272.672916666667
vai,green chilli,2015,134,2706,3194,2950,2015-05-01,Satara,5,green chilli_vai,additive,3113.875,3272.672916666667
vai,green chilli,2015,134,2706,3194,2950,2015-05-01,Satara,5,green chilli_vai,additive,3297.125,3272.672916666667
vai,green chilli,2015,130,2881,3476,3167,2015-02-01,Satara,2,green chilli_vai,additive,3196.25,3020.35625
vai,green chilli,2015,163,3245,3841,3543,2015-03-01,Satara,3,green chilli_vai,additive,3335.75,3200.63125
vai,green chilli,2015,115,3367,4000,3683,2015-04-01,Satara,4,green chilli_vai,additive,3367.5,3849.3395833333334
vai,green chilli,2015,128,3000,3607,3421,2015-06-01,Satara,6,green chilli_vai,additive,3040.875,3274.35625
vai,green chilli,2015,173,2350,2845,2726,2015-07-01,Satara,7,green chilli_vai,additive,2743.5,2383.63125
vai,green chilli,2015,228,2057,2609,2450,2015-08-01,Satara,8,green chilli_vai,additive,2452.125,2616.3395833333334
vai,green chilli,2015,337,1481,1900,1804,2015-09-01,Satara,9,green chilli_vai,additive,2249.5,2126.672916666667
vai,green chilli,2015,265,1868,2372,2236,2015-10-01,Satara,10,green chilli_vai,additive,2266.125,2089.35625
vai,green chilli,2015,222,1943,2422,2290,2015-11-01,Satara,11,green chilli_vai,additive,2597.625,1947.63125
vai,green chilli,2015,278,2629,3214,3019,2015-12-01,Satara,12,green chilli_vai,additive,3084.5,3185.3395833333334
vai,green chilli,2016,275,3504,4038,3887,2016-01-01,Satara,1,green chilli_vai,additive,3674.75,4209.672916666666
vai,green chilli,2016,243,3689,4244,4048,2016-02-01,Satara,2,green chilli_vai,additive,4275.25,3901.35625
vai,green chilli,2016,124,4540,5484,5200,2016-03-01,Satara,3,green chilli_vai,additive,4762.125,4857.63125
vai,green chilli,2016,309,4308,5192,4913,2016-04-01,Satara,4,green chilli_vai,additive,5344.875,5079.339583333333
vai,green chilli,2016,237,5154,6129,5888,2016-05-01,Satara,5,green chilli_vai,additive,5828.5,6210.672916666666
vai,green chilli,2016,300,5818,7182,6709,2016-06-01,Satara,6,green chilli_vai,additive,5886.75,6562.35625
vai,green chilli,2016,226,5767,6743,6408,2016-07-01,Satara,7,green chilli_vai,additive,5290.875,6065.63125
vai,green chilli,2016,168,3633,4313,4171,2016-08-01,Satara,8,green chilli_vai,additive,4140.0,4337.339583333333
vai,green chilli,2016,273,1605,1964,1863,2016-09-01,Satara,9,green chilli_vai,additive,2895.25,2185.672916666667
nagpur,bottle gourd,2014,2750,685,885,785,2014-11-01,Nagpur,11,bottle gourd_nagpur,multiplicative,810.0,762.5790881385082
nagpur,bottle gourd,2014,1450,788,992,890,2014-12-01,Nagpur,12,bottle gourd_nagpur,multiplicative,747.875,850.0518397101305
nagpur,bottle gourd,2014,1450,788,992,890,2014-12-01,Nagpur,12,bottle gourd_nagpur,multiplicative,872.5,1017.7184333832281
nagpur,bottle gourd,2015,4430,596,988,890,2015-09-01,Nagpur,9,bottle gourd_nagpur,multiplicative,747.875,850.0518397101305
nagpur,bottle gourd,2015,4430,596,988,890,2015-09-01,Nagpur,9,bottle gourd_nagpur,multiplicative,872.5,1017.7184333832281
nagpur,bottle gourd,2015,2550,532,728,630,2015-01-01,Nagpur,1,bottle gourd_nagpur,multiplicative,695.5,720.4074303723975
nagpur,bottle gourd,2015,2600,465,635,550,2015-02-01,Nagpur,2,bottle gourd_nagpur,multiplicative,642.25,524.2596548750433
nagpur,bottle gourd,2015,4610,544,733,639,2015-03-01,Nagpur,3,bottle gourd_nagpur,multiplicative,595.125,620.749092128034
nagpur,bottle gourd,2015,5740,519,700,610,2015-04-01,Nagpur,4,bottle gourd_nagpur,multiplicative,589.5,582.6198002507635
nagpur,bottle gourd,2015,4550,433,633,533,2015-05-01,Nagpur,5,bottle gourd_nagpur,multiplicative,607.75,609.4875561722029
nagpur,bottle gourd,2015,5400,480,680,602,2015-06-01,Nagpur,6,bottle gourd_nagpur,multiplicative,645.25,573.8260222450474
nagpur,bottle gourd,2015,5360,519,804,733,2015-07-01,Nagpur,7,bottle gourd_nagpur,multiplicative,715.625,712.0642950388872
nagpur,bottle gourd,2015,2840,540,908,816,2015-08-01,Nagpur,8,bottle gourd_nagpur,multiplicative,820.625,779.3733721387264
nagpur,bottle gourd,2015,4850,792,1225,1085,2015-10-01,Nagpur,10,bottle gourd_nagpur,multiplicative,881.875,1034.2213191625856
nagpur,bottle gourd,2015,5435,481,735,665,2015-11-01,Nagpur,11,bottle gourd_nagpur,multiplicative,889.375,646.0064886778445
nagpur,bottle gourd,2015,2405,809,1009,959,2015-12-01,Nagpur,12,bottle gourd_nagpur,multiplicative,831.0,915.9547351483316
nagpur,bottle gourd,2016,2815,636,886,807,2016-01-01,Nagpur,1,bottle gourd_nagpur,multiplicative,843.25,922.8076131913091
nagpur,bottle gourd,2016,2455,540,755,701,2016-02-01,Nagpur,2,bottle gourd_nagpur,multiplicative,892.25,668.1927601225552
nagpur,bottle gourd,2016,2455,540,755,701,2016-02-01,Nagpur,2,bottle gourd_nagpur,multiplicative,974.25,801.5962042715089
nagpur,bottle gourd,2016,6400,548,752,701,2016-05-01,Nagpur,5,bottle gourd_nagpur,multiplicative,892.25,668.1927601225552
nagpur,bottle gourd,2016,6400,548,752,701,2016-05-01,Nagpur,5,bottle gourd_nagpur,multiplicative,974.25,801.5962042715089
nagpur,bottle gourd,2016,3420,896,1235,1147,2016-03-01,Nagpur,3,bottle gourd_nagpur,multiplicative,867.75,1114.2397631781769
nagpur,bottle gourd,2016,4790,668,936,869,2016-04-01,Nagpur,4,bottle gourd_nagpur,multiplicative,929.75,829.9944367506779
nagpur,bottle gourd,2016,5710,1050,1388,1303,2016-06-01,Nagpur,6,bottle gourd_nagpur,multiplicative,935.875,1242.0187823676026
nagpur,bottle gourd,2016,7330,696,1200,901,2016-07-01,Nagpur,7,bottle gourd_nagpur,multiplicative,916.25,875.2659342838164
nagpur,bottle gourd,2016,4890,583,1108,808,2016-08-01,Nagpur,8,bottle gourd_nagpur,multiplicative,881.375,771.7324567256015
nagpur,bottle gourd,2016,2370,455,655,605,2016-09-01,Nagpur,9,bottle gourd_nagpur,multiplicative,840.625,691.8198339290483
satara,bitter gourd,2014,102,2800,3316,3064,2014-11-01,Satara,11,bitter gourd_satara,additive,3102.75,2786.235416666667
satara,bitter gourd,2014,46,3020,3556,3408,2014-12-01,Satara,12,bitter gourd_satara,additive,3355.75,3557.56875
satara,bitter gourd,2015,26,3656,4344,4000,2015-01-01,Satara,1,bitter gourd_satara,additive,3609.75,4323.214583333333
satara,bitter gourd,2015,32,3316,3921,3618,2015-02-01,Satara,2,bitter gourd_satara,additive,3628.875,3422.98125
satara,bitter gourd,2015,64,3476,4048,3762,2015-03-01,Satara,3,bitter gourd_satara,additive,3428.375,3484.235416666667
satara,bitter gourd,2015,112,2600,3125,2863,2015-04-01,Satara,4,bitter gourd_satara,additive,3301.375,3012.56875
satara,bitter gourd,2015,87,2674,3209,2941,2015-05-01,Satara,5,bitter gourd_satara,additive,3261.75,3264.2145833333334
satara,bitter gourd,2015,84,3409,3905,3661,2015-06-01,Satara,6,bitter gourd_satara,additive,3151.0,3465.98125
satara,bitter gourd,2015,129,3065,3739,3402,2015-07-01,Satara,7,bitter gourd_satara,additive,2871.5,3124.235416666667
satara,bitter gourd,2015,250,2023,2650,2337,2015-08-01,Satara,8,bitter gourd_satara,additive,2441.0,2486.56875
satara,bitter gourd,2015,284,1054,1408,1231,2015-09-01,Satara,9,bitter gourd_satara,additive,2074.375,1554.2145833333334
satara,bitter gourd,2015,165,1745,2110,1927,2015-10-01,Satara,10,bitter gourd_satara,additive,2051.875,1731.98125
satara,bitter gourd,2015,89,1974,2421,2203,2015-11-01,Satara,11,bitter gourd_satara,additive,2494.125,1925.2354166666667
satara,bitter gourd,2015,64,3058,3654,3356,2015-12-01,Satara,12,bitter gourd_satara,additive,3077.0,3505.56875
satara,bitter gourd,2016,51,3429,4071,3750,2016-01-01,Satara,1,bitter gourd_satara,additive,3646.25,4073.2145833333334
satara,bitter gourd,2016,14,3821,4321,4071,2016-02-01,Satara,2,bitter gourd_satara,additive,4113.625,3875.98125
satara,bitter gourd,2016,41,4289,4963,4613,2016-03-01,Satara,3,bitter gourd_satara,additive,4444.375,4335.235416666666
satara,bitter gourd,2016,104,4348,5022,4685,2016-04-01,Satara,4,bitter gourd_satara,additive,4828.25,4834.56875
satara,bitter gourd,2016,75,4635,5500,5067,2016-05-01,Satara,5,bitter gourd_satara,additive,5156.625,5390.214583333333
satara,bitter gourd,2016,61,5375,6271,5825,2016-06-01,Satara,6,bitter gourd_satara,additive,5052.75,5629.98125
satara,bitter gourd,2016,67,4944,6028,5486,2016-07-01,Satara,7,bitter gourd_satara,additive,4367.75,5208.235416666666
satara,bitter gourd,2016,277,2615,3346,2981,2016-08-01,Satara,8,bitter gourd_satara,additive,3369.5,3130.56875
satara,bitter gourd,2016,386,1068,1514,1291,2016-09-01,Satara,9,bitter gourd_satara,additive,2316.0,1614.2145833333334
satara,capsicum,2014,109,2262,4071,2514,2014-11-01,Satara,11,capsicum_satara,additive,2497.5,2407.2947916666667
satara,capsicum,2014,136,2652,3261,2954,2014-12-01,Satara,12,capsicum_satara,additive,2756.0,2923.315625
satara,capsicum,2015,105,2706,3206,2956,2015-01-01,Satara,1,capsicum_satara,additive,2921.875,3267.815625
satara,capsicum,2015,152,2881,3452,3167,2015-02-01,Satara,2,capsicum_satara,additive,2834.875,2992.5739583333334
satara,capsicum,2015,286,2452,2967,2707,2015-03-01,Satara,3,capsicum_satara,additive,2574.625,2600.2947916666667
satara,capsicum,2015,270,1761,2387,2065,2015-04-01,Satara,4,capsicum_satara,additive,2344.375,2034.315625
satara,capsicum,2015,333,1522,2092,1763,2015-05-01,Satara,5,capsicum_satara,additive,2199.0,2074.815625
satara,capsicum,2015,322,2227,2818,2518,2015-06-01,Satara,6,capsicum_satara,additive,2128.875,2343.5739583333334
satara,capsicum,2015,323,1932,2455,2193,2015-07-01,Satara,7,capsicum_satara,additive,2052.625,2086.2947916666667
satara,capsicum,2015,414,1744,2292,2018,2015-08-01,Satara,8,capsicum_satara,additive,1898.625,1987.315625
satara,capsicum,2015,461,963,1438,1200,2015-09-01,Satara,9,capsicum_satara,additive,1717.125,1511.815625
satara,capsicum,2015,403,1595,2102,1849,2015-10-01,Satara,10,capsicum_satara,additive,1676.125,1674.5739583333334
satara,capsicum,2015,442,1140,1670,1410,2015-11-01,Satara,11,capsicum_satara,additive,1924.0,1303.2947916666667
satara,capsicum,2015,306,2192,2754,2473,2015-12-01,Satara,12,capsicum_satara,additive,2146.125,2442.315625
satara,capsicum,2016,271,2457,3000,2728,2016-01-01,Satara,1,capsicum_satara,additive,2288.25,3039.815625
satara,capsicum,2016,280,1739,2457,2098,2016-02-01,Satara,2,capsicum_satara,additive,2417.25,1923.5739583333334
satara,capsicum,2016,266,1981,2615,2298,2016-03-01,Satara,3,capsicum_satara,additive,2535.375,2191.2947916666667
satara,capsicum,2016,358,2188,3046,2617,2016-04-01,Satara,4,capsicum_satara,additive,2947.5,2586.315625
satara,capsicum,2016,275,3192,3865,3529,2016-05-01,Satara,5,capsicum_satara,additive,3632.25,3840.815625
satara,capsicum,2016,241,4077,5154,4594,2016-06-01,Satara,6,capsicum_satara,additive,4132.875,4419.573958333333
satara,capsicum,2016,377,4675,5875,5280,2016-07-01,Satara,7,capsicum_satara,additive,3981.0,5173.294791666666
satara,capsicum,2016,596,3200,4080,3640,2016-08-01,Satara,8,capsicum_satara,additive,3293.625,3609.315625
satara,capsicum,2016,700,1087,1509,1291,2016-09-01,Satara,9,capsicum_satara,additive,2382.75,1602.815625
satara,green chilli,2014,622,1981,2735,2354,2014-11-01,Satara,11,green chilli_satara,additive,2443.875,2222.33125
satara,green chilli,2014,645,1778,2263,1983,2014-12-01,Satara,12,green chilli_satara,additive,2524.5,1997.0604166666667
satara,green chilli,2015,431,2452,3119,2783,2015-01-01,Satara,1,green chilli_satara,additive,2759.5,2822.45625
satara,green chilli,2015,479,3022,3617,3320,2015-02-01,Satara,2,green chilli_satara,additive,3192.875,3398.1520833333334
satara,green chilli,2015,570,3260,3840,3550,2015-03-01,Satara,3,green chilli_satara,additive,3519.375,3418.33125
satara,green chilli,2015,553,2587,4748,4254,2015-04-01,Satara,4,green chilli_satara,additive,3555.625,4268.060416666666
satara,green chilli,2015,590,2888,4798,3124,2015-05-01,Satara,5,green chilli_satara,additive,3427.125,3163.45625
satara,green chilli,2015,611,2981,3558,3269,2015-06-01,Satara,6,green chilli_satara,additive,3080.0,3347.1520833333334
satara,green chilli,2015,632,2250,2896,2573,2015-07-01,Satara,7,green chilli_satara,additive,2646.0,2441.33125
satara,green chilli,2015,571,2077,2831,2454,2015-08-01,Satara,8,green chilli_satara,additive,2214.25,2468.0604166666667
satara,green chilli,2015,476,1130,1774,1452,2015-09-01,Satara,9,green chilli_satara,additive,1843.0,1491.45625
satara,green chilli,2015,629,1214,1760,1487,2015-10-01,Satara,10,green chilli_satara,additive,1712.75,1565.1520833333334
satara,green chilli,2015,436,1125,1645,1385,2015-11-01,Satara,11,green chilli_satara,additive,2034.0,1253.33125
satara,green chilli,2015,466,2312,2888,2600,2015-12-01,Satara,12,green chilli_satara,additive,2625.875,2614.0604166666667
satara,green chilli,2016,325,3592,4164,3876,2016-01-01,Satara,1,green chilli_satara,additive,3383.5,3915.45625
satara,green chilli,2016,367,3440,4156,3798,2016-02-01,Satara,2,green chilli_satara,additive,4155.875,3876.1520833333334
satara,green chilli,2016,449,4537,5759,5135,2016-03-01,Satara,3,green chilli_satara,additive,4828.875,5003.33125
satara,green chilli,2016,625,4458,5604,5029,2016-04-01,Satara,4,green chilli_satara,additive,5419.375,5043.060416666666
satara,green chilli,2016,675,6058,7615,6831,2016-05-01,Satara,5,green chilli_satara,additive,5756.125,6870.45625
satara,green chilli,2016,710,5077,6058,5567,2016-06-01,Satara,6,green chilli_satara,additive,5676.0,5645.152083333333
satara,green chilli,2016,636,5476,6643,6060,2016-07-01,Satara,7,green chilli_satara,additive,4777.75,5928.33125
satara,green chilli,2016,1115,3077,3850,3463,2016-08-01,Satara,8,green chilli_satara,additive,3510.625,3477.0604166666667
satara,green chilli,2016,1304,1009,1417,1211,2016-09-01,Satara,9,green chilli_satara,additive,2327.375,1250.45625
kada,wheat(husked),2014,105,1406,1942,1570,2014-11-01,Beed,11,wheat(husked)_kada,additive,1634.375,1542.7583333333334
kada,wheat(husked),2014,98,1534,1997,1620,2014-12-01,Beed,12,wheat(husked)_kada,additive,1639.75,1648.925
kada,wheat(husked),2015,137,1481,1988,1641,2015-01-01,Beed,1,wheat(husked)_kada,additive,1654.875,1646.4833333333333
kada,wheat(husked),2015,436,1584,1827,1736,2015-02-01,Beed,2,wheat(husked)_kada,additive,1673.75,1728.8333333333333
kada,wheat(husked),2015,483,1547,1812,1675,2015-03-01,Beed,3,wheat(husked)_kada,additive,1679.375,1647.7583333333334
kada,wheat(husked),2015,773,1491,1838,1666,2015-04-01,Beed,4,wheat(husked)_kada,additive,1668.875,1694.925
kada,wheat(husked),2015,390,1509,1841,1640,2015-05-01,Beed,5,wheat(husked)_kada,additive,1676.0,1645.4833333333333
kada,wheat(husked),2015,258,1513,1875,1653,2015-06-01,Beed,6,wheat(husked)_kada,additive,1697.75,1645.8333333333333
kada,wheat(husked),2015,60,1709,1888,1815,2015-07-01,Beed,7,wheat(husked)_kada,additive,1709.625,1787.7583333333334
kada,wheat(husked),2015,120,1623,1768,1700,2015-08-01,Beed,8,wheat(husked)_kada,additive,1724.125,1728.925
kada,wheat(husked),2015,74,1510,1782,1701,2015-09-01,Beed,9,wheat(husked)_kada,additive,1720.875,1706.4833333333333
kada,wheat(husked),2015,144,1536,1829,1708,2015-10-01,Beed,10,wheat(husked)_kada,additive,1739.5,1700.8333333333333
kada,wheat(husked),2015,135,1551,1928,1734,2015-11-01,Beed,11,wheat(husked)_kada,additive,1796.25,1706.7583333333334
kada,wheat(husked),2015,52,1651,2120,1930,2015-12-01,Beed,12,wheat(husked)_kada,additive,1862.0,1958.925
